OID_,abbrev,name,count_yr,country_code,field_counters,feeder_counters,min_parties,max_parties,feeder_hrs,nocturnal_hrs,nocturnal_distance
3654,BCSA,Salmon Arm,111,CA,24,5,9,9,6.000000000000000,1.000000000000000,0.000000000000000
3655,BCSA,Salmon Arm,111,CA,24,5,9,9,6.000000000000000,1.000000000000000,0.000000000000000
3656,BCSC,Sunshine Coast,111,CA,34,42,9,10,42.000000000000000,0.000000000000000,0.000000000000000
3657,BCSC,Sunshine Coast,111,CA,34,42,9,10,42.000000000000000,0.000000000000000,0.000000000000000
3658,BCSC,Sunshine Coast,111,CA,34,42,9,10,42.000000000000000,0.000000000000000,0.000000000000000
3659,BCPE,Penticton,112,CA,51,6,18,23,12.000000000000000,6.000000000000000,25.000000000000000
3660,BCPE,Penticton,112,CA,51,6,18,23,12.000000000000000,6.000000000000000,25.000000000000000
3661,BCPE,Penticton,112,CA,51,6,18,23,12.000000000000000,6.000000000000000,25.000000000000000
3662,BCPG,Prince George,112,CA,34,8,12,13,0.000000000000000,0.000000000000000,0.000000000000000
3663,BCPG,Prince George,112,CA,34,8,12,13,0.000000000000000,0.000000000000000,0.000000000000000
3664,BCPH,Pender Harbour,112,CA,36,3,7,8,6.000000000000000,0.000000000000000,0.000000000000000
3665,BCPH,Pender Harbour,112,CA,36,3,7,8,6.000000000000000,0.000000000000000,0.000000000000000
3666,BCPH,Pender Harbour,112,CA,36,3,7,8,6.000000000000000,0.000000000000000,0.000000000000000
3667,BCPI,Pender Islands,112,CA,59,23,16,14,45.000000000000000,0.000000000000000,0.000000000000000
3668,BCPI,Pender Islands,112,CA,59,23,16,14,45.000000000000000,0.000000000000000,0.000000000000000
3669,BCPI,Pender Islands,112,CA,59,23,16,14,45.000000000000000,0.000000000000000,0.000000000000000
3670,BCPL,Port Clements,112,CA,4,2,2,3,7.000000000000000,0.000000000000000,0.000000000000000
3671,BCPL,Port Clements,112,CA,4,2,2,3,7.000000000000000,0.000000000000000,0.000000000000000
3672,BCPM,Pitt Meadows,112,CA,95,7,37,37,0.000000000000000,0.000000000000000,0.000000000000000
3673,BCPM,Pitt Meadows,112,CA,95,7,37,37,0.000000000000000,0.000000000000000,0.000000000000000
3674,BCPM,Pitt Meadows,112,CA,95,7,37,37,0.000000000000000,0.000000000000000,0.000000000000000
3675,BCPO,Powell River,112,CA,11,12,6,6,43.000000000000000,0.000000000000000,0.000000000000000
3676,BCPO,Powell River,112,CA,11,12,6,6,43.000000000000000,0.000000000000000,0.000000000000000
3677,BCPQ,Parksville-Qualicum Beach,112,CA,39,21,7,10,44.000000000000000,5.250000000000000,60.000000000000000
3678,BCPQ,Parksville-Qualicum Beach,112,CA,39,21,7,10,44.000000000000000,5.250000000000000,60.000000000000000
3679,BCPT,Princeton,112,CA,22,6,7,10,12.000000000000000,0.000000000000000,0.000000000000000
3680,BCPT,Princeton,112,CA,22,6,7,10,12.000000000000000,0.000000000000000,0.000000000000000
3681,BCRE,Revelstoke,112,CA,16,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
3682,BCRE,Revelstoke,112,CA,16,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
